353	09-05-1951	2,80
354	10-05-1951	2,80
355	11-05-1951	2,80
356	14-05-1951	2,80
357	15-05-1951	2,80
358	16-05-1951	2,80
359	17-05-1951	2,80
360	18-05-1951	2,80
361	21-05-1951	2,80
362	22-05-1951	2,80
363	23-05-1951	2,80
364	24-05-1951	2,80
365	25-05-1951	2,80
366	28-05-1951	2,80
367	29-05-1951	2,80
368	30-05-1951	2,80
369	31-05-1951	2,80
370	01-06-1951	2,80
371	04-06-1951	2,80
372	05-06-1951	2,80
373	06-06-1951	2,80
374	07-06-1951	2,80
375	08-06-1951	2,80
376	11-06-1951	2,80
377	12-06-1951	2,80
378	13-06-1951	2,80
379	14-06-1951	2,80
380	15-06-1951	2,80
381	18-06-1951	2,80
382	19-06-1951	2,80
383	20-06-1951	2,80
384	21-06-1951	2,80
385	22-06-1951	2,80
386	25-06-1951	2,80
387	26-06-1951	2,80
388	27-06-1951	2,80
389	28-06-1951	2,80
390	29-06-1951	2,80
391	02-07-1951	2,80
392	03-07-1951	2,80
393	04-07-1951	2,80
394	05-07-1951	2,80
395	06-07-1951	
396	09-07-1951	2,80
397	10-07-1951	2,80
398	11-07-1951	2,80
399	12-07-1951	2,80
400	13-07-1951	2,80
401	16-07-1951	2,80
402	17-07-1951	2,80
403	18-07-1951	2,80
404	19-07-1951	2,80
405	20-07-1951	2,80
406	23-07-1951	2,80
407	24-07-1951	2,80
408	25-07-1951	2,80
409	26-07-1951	2,80
410	27-07-1951	2,80
411	30-07-1951	2,80
412	31-07-1951	2,80
413	01-08-1951	2,80
414	02-08-1951	2,80
415	03-08-1951	2,80
416	06-08-1951	2,80
417	07-08-1951	2,80
418	08-08-1951	2,80
419	09-08-1951	2,80
420	10-08-1951	2,80
421	13-08-1951	2,80
422	14-08-1951	2,80
423	15-08-1951	2,80
424	16-08-1951	2,80
425	17-08-1951	2,80
426	20-08-1951	2,80
427	21-08-1951	2,80
428	22-08-1951	2,80
429	23-08-1951	2,80
430	24-08-1951	2,80
431	27-08-1951	2,80
432	28-08-1951	2,80
433	29-08-1951	2,80
434	30-08-1951	
435	31-08-1951	2,80
436	03-09-1951	2,80
437	04-09-1951	2,80
438	05-09-1951	2,80
439	06-09-1951	2,80
440	07-09-1951	2,80
441	10-09-1951	2,80
442	11-09-1951	2,80
443	12-09-1951	
444	13-09-1951	
445	14-09-1951	
446	17-09-1951	2,80
447	18-09-1951	2,80
448	19-09-1951	2,80
449	20-09-1951	2,80
450	21-09-1951	2,80
451	24-09-1951	2,80
452	25-09-1951	2,80
453	26-09-1951	2,80
454	27-09-1951	2,80
455	28-09-1951	2,80
456	01-10-1951	2,80
457	02-10-1951	2,80
458	03-10-1951	2,80
459	04-10-1951	2,80
460	05-10-1951	2,80
461	08-10-1951	2,80
462	09-10-1951	2,80
463	10-10-1951	2,80
464	11-10-1951	2,80
465	12-10-1951	2,80
466	15-10-1951	2,80
467	16-10-1951	2,80
468	17-10-1951	2,80
469	18-10-1951	2,80
470	19-10-1951	2,80
471	22-10-1951	2,80
472	23-10-1951	2,80
473	24-10-1951	2,80
474	25-10-1951	2,80
475	26-10-1951	2,80
476	29-10-1951	
477	30-10-1951	2,80
478	31-10-1951	2,80
479	01-11-1951	2,80
480	02-11-1951	2,80
481	05-11-1951	2,80
482	06-11-1951	2,80
483	07-11-1951	2,80
484	08-11-1951	2,80
485	09-11-1951	2,80
486	12-11-1951	2,80
487	13-11-1951	2,80
488	14-11-1951	2,80
489	15-11-1951	2,80
490	16-11-1951	2,80
491	19-11-1951	2,80
492	20-11-1951	2,80
493	21-11-1951	2,80
494	22-11-1951	2,80
495	23-11-1951	2,80
496	26-11-1951	2,80
497	27-11-1951	2,80
498	28-11-1951	2,80
499	29-11-1951	2,80
500	30-11-1951	2,80
501	03-12-1951	2,80
502	04-12-1951	2,80
503	05-12-1951	2,80
504	06-12-1951	2,80
505	07-12-1951	2,80
506	10-12-1951	2,80
507	11-12-1951	2,80
508	12-12-1951	2,80
509	13-12-1951	2,80
510	14-12-1951	2,80
511	17-12-1951	2,80
512	18-12-1951	2,80
513	19-12-1951	2,80
514	20-12-1951	2,80
515	21-12-1951	2,80
516	24-12-1951	2,80
517	25-12-1951	2,80
518	26-12-1951	2,80
519	27-12-1951	2,80
520	28-12-1951	2,80
521	31-12-1951	2,80
522	01-01-1952	2,80
523	02-01-1952	2,80
524	03-01-1952	2,80
525	04-01-1952	2,80
526	07-01-1952	2,80
527	08-01-1952	2,80
528	09-01-1952	2,80
529	10-01-1952	
530	11-01-1952	2,80
531	14-01-1952	2,80
532	15-01-1952	2,80
533	16-01-1952	2,80
534	17-01-1952	2,80
535	18-01-1952	2,80
536	21-01-1952	2,80
537	22-01-1952	2,80
538	23-01-1952	2,80
539	24-01-1952	2,80
540	25-01-1952	2,80
541	28-01-1952	2,80
542	29-01-1952	2,80
543	30-01-1952	2,80
544	31-01-1952	2,80
545	01-02-1952	2,80
546	04-02-1952	2,80
547	05-02-1952	2,80
548	06-02-1952	2,80
549	07-02-1952	2,80
550	08-02-1952	2,80
551	11-02-1952	2,80
552	12-02-1952	2,80
553	13-02-1952	2,80
554	14-02-1952	2,80
555	15-02-1952	2,80
556	18-02-1952	2,80
557	19-02-1952	2,80
558	20-02-1952	2,80
559	21-02-1952	2,80
560	22-02-1952	2,80
561	25-02-1952	2,80
562	26-02-1952	2,80
563	27-02-1952	2,80
564	28-02-1952	2,80
565	29-02-1952	2,80
566	03-03-1952	2,80
567	04-03-1952	2,80
568	05-03-1952	2,80
569	06-03-1952	2,80
570	07-03-1952	2,80
571	10-03-1952	2,80
572	11-03-1952	2,80
573	12-03-1952	2,80
574	13-03-1952	2,80
575	14-03-1952	2,80
576	17-03-1952	2,80
577	18-03-1952	2,80
578	19-03-1952	2,80
579	20-03-1952	2,80
580	21-03-1952	2,80
581	24-03-1952	2,80
582	25-03-1952	2,80
583	26-03-1952	2,80
584	27-03-1952	2,80
585	28-03-1952	2,80
586	31-03-1952	2,80
587	01-04-1952	2,80
588	02-04-1952	2,80
589	03-04-1952	2,80
590	04-04-1952	2,80
591	07-04-1952	2,80
592	08-04-1952	2,80
593	09-04-1952	2,80
594	10-04-1952	2,80
595	11-04-1952	2,80
596	14-04-1952	2,80
597	15-04-1952	2,80
598	16-04-1952	2,80
599	17-04-1952	2,80
600	18-04-1952	2,80
601	21-04-1952	2,80
602	22-04-1952	2,80
603	23-04-1952	
604	24-04-1952	2,80
605	25-04-1952	2,80
606	28-04-1952	2,80
607	29-04-1952	2,80
608	30-04-1952	2,80
609	01-05-1952	2,80
610	02-05-1952	2,80
611	05-05-1952	2,80
612	06-05-1952	2,80
613	07-05-1952	2,80
614	08-05-1952	2,80
615	09-05-1952	2,80
616	12-05-1952	2,80
617	13-05-1952	2,80
618	14-05-1952	2,80
619	15-05-1952	2,80
620	16-05-1952	2,80
621	19-05-1952	
622	20-05-1952	2,80
623	21-05-1952	2,80
624	22-05-1952	2,80
625	23-05-1952	2,80
626	26-05-1952	2,80
627	27-05-1952	2,80
628	28-05-1952	2,80
629	29-05-1952	2,80
630	30-05-1952	2,80
631	02-06-1952	2,80
632	03-06-1952	2,80
633	04-06-1952	2,80
634	05-06-1952	2,80
635	06-06-1952	2,80
636	09-06-1952	2,80
637	10-06-1952	2,80
638	11-06-1952	2,80
639	12-06-1952	2,80
640	13-06-1952	2,80
641	16-06-1952	2,80
642	17-06-1952	2,80
643	18-06-1952	2,80
644	19-06-1952	2,80
645	20-06-1952	2,80
646	23-06-1952	2,80
647	24-06-1952	
648	25-06-1952	
649	26-06-1952	
650	27-06-1952	2,80
651	30-06-1952	2,80
652	01-07-1952	2,80
653	02-07-1952	2,80
654	03-07-1952	2,80
655	04-07-1952	2,80
656	07-07-1952	2,80
657	08-07-1952	2,80
658	09-07-1952	2,80
659	10-07-1952	2,80
660	11-07-1952	2,80
661	14-07-1952	2,80
662	15-07-1952	2,80
663	16-07-1952	2,80
664	17-07-1952	2,80
665	18-07-1952	2,80
666	21-07-1952	2,80
667	22-07-1952	2,80
668	23-07-1952	2,80
669	24-07-1952	2,80
670	25-07-1952	2,80
671	28-07-1952	2,80
672	29-07-1952	2,80
673	30-07-1952	2,80
674	31-07-1952	2,80
675	01-08-1952	2,80
676	04-08-1952	2,80
677	05-08-1952	2,80
678	06-08-1952	2,80
679	07-08-1952	2,80
680	08-08-1952	2,80
681	11-08-1952	2,80
682	12-08-1952	2,80
683	13-08-1952	2,80
684	14-08-1952	2,80
685	15-08-1952	2,80
686	18-08-1952	2,80
687	19-08-1952	2,80
688	20-08-1952	2,80
689	21-08-1952	2,80
690	22-08-1952	2,80
691	25-08-1952	2,80
692	26-08-1952	2,80
693	27-08-1952	2,80
694	28-08-1952	2,80
695	29-08-1952	2,80
696	01-09-1952	
697	02-09-1952	
698	03-09-1952	
699	04-09-1952	2,80
700	05-09-1952	2,80
701	08-09-1952	2,80
702	09-09-1952	2,80
703	10-09-1952	2,80
704	11-09-1952	2,80
705	12-09-1952	2,80
706	15-09-1952	2,80
707	16-09-1952	2,80
708	17-09-1952	2,80
709	18-09-1952	2,80
710	19-09-1952	2,80
711	22-09-1952	2,80
712	23-09-1952	2,80
713	24-09-1952	2,80
714	25-09-1952	2,80
715	26-09-1952	2,80
716	29-09-1952	2,80
717	30-09-1952	2,80
718	01-10-1952	2,80
719	02-10-1952	2,80
720	03-10-1952	2,80
721	06-10-1952	2,80
722	07-10-1952	2,80
723	08-10-1952	2,80
724	09-10-1952	2,80
725	10-10-1952	2,80
726	13-10-1952	2,80
727	14-10-1952	2,80
728	15-10-1952	2,80
729	16-10-1952	2,80
730	17-10-1952	2,80
731	20-10-1952	2,80
732	21-10-1952	2,80
733	22-10-1952	2,80
734	23-10-1952	2,80
735	24-10-1952	2,80
736	27-10-1952	2,80
737	28-10-1952	2,80
738	29-10-1952	
739	30-10-1952	2,80
740	31-10-1952	2,80
741	03-11-1952	2,80
742	04-11-1952	2,80
743	05-11-1952	2,80
744	06-11-1952	2,80
745	07-11-1952	2,80
746	10-11-1952	2,80
747	11-11-1952	2,80
748	12-11-1952	2,80
749	13-11-1952	2,80
750	14-11-1952	2,80
751	17-11-1952	2,80
752	18-11-1952	2,80
753	19-11-1952	2,80
754	20-11-1952	2,80
755	21-11-1952	2,80
756	24-11-1952	2,80
757	25-11-1952	2,80
758	26-11-1952	2,80
759	27-11-1952	2,80
760	28-11-1952	2,80
761	01-12-1952	2,80
762	02-12-1952	2,80
763	03-12-1952	2,80
764	04-12-1952	2,80
765	05-12-1952	2,80
766	08-12-1952	2,80
767	09-12-1952	2,80
768	10-12-1952	2,80
769	11-12-1952	2,80
770	12-12-1952	2,80
771	15-12-1952	2,80
772	16-12-1952	2,80
773	17-12-1952	2,80
774	18-12-1952	2,80
775	19-12-1952	2,80
776	22-12-1952	2,80
777	23-12-1952	2,80
778	24-12-1952	2,80
779	25-12-1952	2,80
780	26-12-1952	2,80
781	29-12-1952	2,80
782	30-12-1952	2,80
783	31-12-1952	2,80
784	01-01-1953	
785	02-01-1953	2,80
786	05-01-1953	2,80
787	06-01-1953	2,80
788	07-01-1953	2,80
789	08-01-1953	2,80
790	09-01-1953	2,80
791	12-01-1953	2,80
792	13-01-1953	2,80
793	14-01-1953	2,80
794	15-01-1953	2,80
795	16-01-1953	2,80
796	19-01-1953	2,80
797	20-01-1953	2,80
798	21-01-1953	2,80
799	22-01-1953	2,80
800	23-01-1953	2,80
801	26-01-1953	2,80
802	27-01-1953	2,80
803	28-01-1953	2,80
804	29-01-1953	2,80
805	30-01-1953	2,80
806	02-02-1953	2,80
807	03-02-1953	2,80
808	04-02-1953	2,80
809	05-02-1953	2,80
810	06-02-1953	2,80
811	09-02-1953	2,80
812	10-02-1953	2,80
813	11-02-1953	2,80
814	12-02-1953	2,80
815	13-02-1953	2,80
816	16-02-1953	2,80
817	17-02-1953	2,80
818	18-02-1953	2,80
819	19-02-1953	2,80
820	20-02-1953	2,80
821	23-02-1953	2,80
822	24-02-1953	2,80
823	25-02-1953	2,80
824	26-02-1953	2,80
825	27-02-1953	2,80
826	02-03-1953	2,80
827	03-03-1953	2,80
828	04-03-1953	2,80
829	05-03-1953	2,80
830	06-03-1953	2,80
831	09-03-1953	2,80
832	10-03-1953	2,80
833	11-03-1953	2,80
834	12-03-1953	2,80
835	13-03-1953	2,80
836	16-03-1953	2,80
837	17-03-1953	2,80
838	18-03-1953	2,80
839	19-03-1953	2,80
840	20-03-1953	2,80
841	23-03-1953	2,80
842	24-03-1953	2,80
843	25-03-1953	2,80
844	26-03-1953	2,80
845	27-03-1953	2,80
846	30-03-1953	2,80
847	31-03-1953	2,80
848	01-04-1953	2,80
849	02-04-1953	2,80
850	03-04-1953	2,80
851	06-04-1953	2,80
852	07-04-1953	2,80
853	08-04-1953	2,80
854	09-04-1953	2,80
855	10-04-1953	2,80
856	13-04-1953	2,80
857	14-04-1953	2,80
858	15-04-1953	2,80
859	16-04-1953	2,80
860	17-04-1953	2,80
861	20-04-1953	2,80
862	21-04-1953	2,80
863	22-04-1953	2,80
864	23-04-1953	
865	24-04-1953	2,80
866	27-04-1953	2,80
867	28-04-1953	2,80
868	29-04-1953	2,80
869	30-04-1953	2,80
870	01-05-1953	2,80
871	04-05-1953	2,80
872	05-05-1953	2,80
873	06-05-1953	2,80
874	07-05-1953	2,80
875	08-05-1953	2,80
876	11-05-1953	2,80
877	12-05-1953	2,80
878	13-05-1953	2,80
879	14-05-1953	2,80
880	15-05-1953	2,80
881	18-05-1953	2,80
882	19-05-1953	
883	20-05-1953	2,80
884	21-05-1953	2,80
885	22-05-1953	2,80
886	25-05-1953	2,80
887	26-05-1953	2,80
888	27-05-1953	2,80
889	28-05-1953	2,80
890	29-05-1953	2,80
891	01-06-1953	2,80
892	02-06-1953	2,80
893	03-06-1953	2,80
894	04-06-1953	2,80
895	05-06-1953	2,80
896	08-06-1953	2,80
897	09-06-1953	2,80
898	10-06-1953	2,80
899	11-06-1953	2,80
900	12-06-1953	2,80
901	15-06-1953	
902	16-06-1953	2,80
903	17-06-1953	2,80
904	18-06-1953	2,80
905	19-06-1953	2,80
906	22-06-1953	2,80
907	23-06-1953	2,80
908	24-06-1953	2,80
909	25-06-1953	2,80
910	26-06-1953	2,80
911	29-06-1953	2,80
912	30-06-1953	2,80
913	01-07-1953	2,80
914	02-07-1953	2,80
915	03-07-1953	2,80
916	06-07-1953	2,80
917	07-07-1953	2,80
918	08-07-1953	2,80
919	09-07-1953	2,80
920	10-07-1953	2,80
921	13-07-1953	2,80
922	14-07-1953	2,80
923	15-07-1953	2,80
924	16-07-1953	2,80
925	17-07-1953	2,80
926	20-07-1953	2,80
927	21-07-1953	2,80
928	22-07-1953	2,80
929	23-07-1953	2,80
930	24-07-1953	2,80
931	27-07-1953	2,80
932	28-07-1953	2,80
933	29-07-1953	2,80
934	30-07-1953	2,80
935	31-07-1953	2,80
936	03-08-1953	2,80
937	04-08-1953	2,80
938	05-08-1953	2,80
939	06-08-1953	2,80
940	07-08-1953	2,80
941	10-08-1953	2,80
942	11-08-1953	2,80
943	12-08-1953	2,80
944	13-08-1953	2,80
945	14-08-1953	2,80
946	17-08-1953	2,80
947	18-08-1953	2,80
948	19-08-1953	2,80
949	20-08-1953	
950	21-08-1953	
951	24-08-1953	2,80
952	25-08-1953	2,80
953	26-08-1953	2,80
954	27-08-1953	2,80
955	28-08-1953	2,80
956	31-08-1953	2,80
957	01-09-1953	2,80
958	02-09-1953	2,80
959	03-09-1953	2,80
960	04-09-1953	2,80
961	07-09-1953	2,80
962	08-09-1953	2,80
963	09-09-1953	2,80
964	10-09-1953	2,80
965	11-09-1953	2,80
966	14-09-1953	2,80
967	15-09-1953	2,80
968	16-09-1953	2,80
969	17-09-1953	2,80
970	18-09-1953	2,80
971	21-09-1953	2,80
972	22-09-1953	2,80
973	23-09-1953	2,80
974	24-09-1953	2,80
975	25-09-1953	2,80
976	28-09-1953	2,80
977	29-09-1953	2,80
978	30-09-1953	2,80
979	01-10-1953	2,80
980	02-10-1953	2,80
981	05-10-1953	2,80
982	06-10-1953	2,80
983	07-10-1953	2,80
984	08-10-1953	2,80
985	09-10-1953	2,80
986	12-10-1953	2,80
987	13-10-1953	2,80
988	14-10-1953	2,80
989	15-10-1953	2,80
990	16-10-1953	2,80
991	19-10-1953	2,80
992	20-10-1953	2,80
993	21-10-1953	2,80
994	22-10-1953	2,80
995	23-10-1953	2,80
996	26-10-1953	2,80
997	27-10-1953	2,80
998	28-10-1953	2,80
999	29-10-1953	
1000	30-10-1953	2,80
1001	02-11-1953	2,80
1002	03-11-1953	2,80
1003	04-11-1953	2,80
1004	05-11-1953	2,80
1005	06-11-1953	2,80
1006	09-11-1953	2,80
1007	10-11-1953	2,80
1008	11-11-1953	2,80
1009	12-11-1953	2,80
1010	13-11-1953	2,80
1011	16-11-1953	2,80
1012	17-11-1953	2,80
1013	18-11-1953	2,80
1014	19-11-1953	2,80
1015	20-11-1953	2,80
1016	23-11-1953	2,80
1017	24-11-1953	2,80
1018	25-11-1953	2,80
1019	26-11-1953	2,80
1020	27-11-1953	2,80
1021	30-11-1953	2,80
1022	01-12-1953	2,80
1023	02-12-1953	2,80
1024	03-12-1953	2,80
1025	04-12-1953	2,80
1026	07-12-1953	2,80
1027	08-12-1953	2,80
1028	09-12-1953	2,80
1029	10-12-1953	2,80
1030	11-12-1953	2,80
1031	14-12-1953	2,80
1032	15-12-1953	2,80
1033	16-12-1953	2,80
1034	17-12-1953	2,80
1035	18-12-1953	2,80
1036	21-12-1953	2,80
1037	22-12-1953	2,80
1038	23-12-1953	2,80
1039	24-12-1953	2,80
1040	25-12-1953	2,80
1041	28-12-1953	2,80
1042	29-12-1953	2,80
1043	30-12-1953	2,80
1044	31-12-1953	2,80
1045	01-01-1954	
1046	04-01-1954	2,80
1047	05-01-1954	2,80
1048	06-01-1954	2,80
1049	07-01-1954	2,80
1050	08-01-1954	2,80
1051	11-01-1954	2,80
1052	12-01-1954	2,80
1053	13-01-1954	2,80
1054	14-01-1954	2,80
1055	15-01-1954	2,80
1056	18-01-1954	2,80
1057	19-01-1954	2,80
1058	20-01-1954	2,80
1059	21-01-1954	2,80
1060	22-01-1954	2,80
1061	25-01-1954	2,80
1062	26-01-1954	2,80
1063	27-01-1954	2,80
1064	28-01-1954	2,80
1065	29-01-1954	2,80
1066	01-02-1954	2,80
1067	02-02-1954	2,80
1068	03-02-1954	2,80
1069	04-02-1954	2,80
1070	05-02-1954	2,80
1071	08-02-1954	2,80
1072	09-02-1954	2,80
1073	10-02-1954	2,80
1074	11-02-1954	2,80
1075	12-02-1954	2,80
1076	15-02-1954	2,80
1077	16-02-1954	2,80
1078	17-02-1954	2,80
